dequant|q4_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot467/rvv0-NOT-vectorized;clang18-scalar-vs-gcc15-autovec-footnote,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,scalar,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,scalar,dequantize_row_q4_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|q5_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot330/rvv26/csrr1,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_q5_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|q6_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot692/rvv432/mac64;big-unroll,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-heavy,dequantize_row_q6_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq1_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot129/rvv24,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_iq1_s,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq1_m|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot194/rvv24,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_iq1_m,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq2_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot290/rvv74,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec,dequantize_row_iq2_xxs,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq2_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot183/rvv10;near-scalar,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,light-vec,dequantize_row_iq2_xs,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq2_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot281/rvv74,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec,dequantize_row_iq2_s,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq3_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot304/rvv74,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec,dequantize_row_iq3_xxs,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq3_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot528/rvv146,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-heavy,dequantize_row_iq3_s,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq4_nl|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot131/rvv13/gather2,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,light-vec-gather,dequantize_row_iq4_nl,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq4_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot179/rvv13/gather2,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,light-vec-gather,dequantize_row_iq4_xs,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|mxfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot124/rvv14/gather2,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,light-vec-gather,dequantize_row_mxfp4,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|nvfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot190/rvv24;nvfp4-dequant-EXISTS-unlike-vecdot,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_nvfp4,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|tq1_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot734/rvv135/mac44,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-heavy,dequantize_row_tq1_0,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|tq2_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot431/rvv23,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_tq2_0,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,test-only-not-in-denom
vec_dot|q1_0|typed-flat|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot111/rvv25/mac4-enum41-Weft-internal;no-genuine-3rd-party-opp-our-format-only,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),EXCLUDED-internal,pending-§6,native-vec-INTERNAL-A/B,ggml_vec_dot_q1_0_q8_0_vl128,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,excluded-internal-A/B-not-in-denom
