dequant|q5_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot325/rvv26,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec,dequantize_row_q5_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|q6_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot254/rvv108/mac16,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,hand-tuned-heavy-vec,dequantize_row_q6_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq1_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot133/rvv24,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_iq1_s,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq1_m|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot187/rvv24,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_iq1_m,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq2_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot161/rvv20,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_iq2_xxs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq2_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot185/rvv10;near-scalar,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,light-vec,dequantize_row_iq2_xs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq2_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot171/rvv30,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec,dequantize_row_iq2_s,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq3_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot168/rvv20,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_iq3_xxs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq3_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot262/rvv38,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec,dequantize_row_iq3_s,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq4_nl|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot131/rvv13/gather2,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-gather,dequantize_row_iq4_nl,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|iq4_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot179/rvv13/gather2,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-gather,dequantize_row_iq4_xs,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|mxfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot126/rvv14/gather2,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-gather,dequantize_row_mxfp4,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|nvfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot193/rvv24;dequant-EXISTS-vecdot-ABSENT,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec,dequantize_row_nvfp4,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|tq1_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot766/rvv107/mac32,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,hand-tuned-heavy-vec,dequantize_row_tq1_0,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|tq2_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot481/rvv60,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-heavy,dequantize_row_tq2_0,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
vec_dot|q1_0|typed-flat|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,excluded-no-genuine-3rd-party-opp;our-format-only,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,EXCLUDED-internal,pending-§6,INTERNAL-A/B,q1_0-enum41-Weft-internal,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,excluded-internal-A/B-not-in-denom
